FECHA_CORTE;ANIO;COD_DPTO;NOM_DPTO;NOM_MUSEO;COD_MES;NOM_MES;COD_TIPO;NOM_TIPO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;ADU_PAGANTES;EST_PAGANTES;NIN_PAGANTES;TOTAL_PAGANTES;ADU_BOLESPNOPAGANTES;EST_BOLESPNOPAGANTES;NIN_BOLESPNOPAGANTES;MIL_BOLESPNOPAGANTES;ADM_BOLESPNOPAGANTES;ADU_NOPAGANTES;EST_NOPAGANTES;NIN_NOPAGANTES;TOTAL_NOPAGANTES;TOTAL;TIPO_cat_cod
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;01;Enero;0;Nacionales;0;0;0;0;0;224;162;101;487;0;0;0;0;0;0;0;0;0;487;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;01;Enero;1;Extranjeros;0;0;0;0;0;132;20;4;156;0;0;0;0;0;0;0;0;0;156;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;01;Enero;2;Nacionales Y Extranjeros;0;0;0;0;0;356;182;105;643;0;0;0;0;0;0;0;0;0;643;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;02;Febrero;0;Nacionales;0;0;0;0;0;155;101;54;310;0;0;0;0;0;0;0;0;0;310;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;02;Febrero;1;Extranjeros;0;0;0;0;0;78;44;0;122;0;0;0;0;0;0;0;0;0;122;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;02;Febrero;2;Nacionales Y Extranjeros;0;0;0;0;0;233;145;54;432;0;0;0;0;0;0;0;0;0;432;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;03;Marzo;0;Nacionales;0;0;0;0;0;123;76;28;227;0;0;0;0;0;0;0;0;0;227;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;03;Marzo;1;Extranjeros;0;0;0;0;0;161;71;0;232;0;0;0;0;0;0;0;0;0;232;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;03;Marzo;2;Nacionales Y Extranjeros;0;0;0;0;0;284;147;28;459;0;0;0;0;0;0;0;0;0;459;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;04;Abril;0;Nacionales;0;0;0;0;0;232;116;45;393;0;0;0;0;0;0;0;0;0;393;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;04;Abril;1;Extranjeros;0;0;0;0;0;152;43;3;198;0;0;0;0;0;0;0;0;0;198;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;04;Abril;2;Nacionales Y Extranjeros;0;0;0;0;0;384;159;48;591;0;0;0;0;0;0;0;0;0;591;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;05;Mayo;0;Nacionales;0;0;0;0;0;216;159;33;408;0;0;0;0;0;0;0;0;0;408;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;05;Mayo;1;Extranjeros;0;0;0;0;0;231;68;3;302;0;0;0;0;0;0;0;0;0;302;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;05;Mayo;2;Nacionales Y Extranjeros;0;0;0;0;0;447;227;36;710;0;0;0;0;0;0;0;0;0;710;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;06;Junio;0;Nacionales;0;0;0;0;0;355;220;68;643;0;0;0;0;0;0;0;0;0;643;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;06;Junio;1;Extranjeros;0;0;0;0;0;255;46;8;309;0;0;0;0;0;0;0;0;0;309;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;06;Junio;2;Nacionales Y Extranjeros;0;0;0;0;0;610;266;76;952;0;0;0;0;0;0;0;0;0;952;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;07;Julio;0;Nacionales;0;0;0;0;0;605;302;215;1,122;0;0;0;0;0;0;0;0;0;1,122;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;07;Julio;1;Extranjeros;0;0;0;0;0;552;227;133;912;0;0;0;0;0;0;0;0;0;912;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;07;Julio;2;Nacionales Y Extranjeros;0;0;0;0;0;1,157;529;348;2,034;0;0;0;0;0;0;0;0;0;2,034;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;08;Agosto;0;Nacionales;0;0;0;0;0;981;546;415;1,942;0;0;0;0;0;0;0;0;0;1,942;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;08;Agosto;1;Extranjeros;0;0;0;0;0;531;166;25;722;0;0;0;0;0;0;0;0;0;722;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;08;Agosto;2;Nacionales Y Extranjeros;0;0;0;0;0;1,512;712;440;2,664;0;0;0;0;0;0;0;0;0;2,664;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;09;Setiembre;0;Nacionales;0;0;0;0;0;331;269;412;1,012;0;0;0;0;0;0;0;0;0;1,012;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;09;Setiembre;1;Extranjeros;0;0;0;0;0;364;52;3;419;0;0;0;0;0;0;0;0;0;419;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;09;Setiembre;2;Nacionales Y Extranjeros;0;0;0;0;0;695;321;415;1,431;0;0;0;0;0;0;0;0;0;1,431;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;10;Octubre;0;Nacionales;0;0;0;0;0;349;384;377;1,110;0;0;0;0;0;0;0;0;0;1,110;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;10;Octubre;1;Extranjeros;0;0;0;0;0;273;65;0;338;0;0;0;0;0;0;0;0;0;338;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;10;Octubre;2;Nacionales Y Extranjeros;0;0;0;0;0;622;449;377;1,448;0;0;0;0;0;0;0;0;0;1,448;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;11;Noviembre;0;Nacionales;0;0;0;0;0;413;406;953;1,772;0;0;0;0;0;0;0;0;0;1,772;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;11;Noviembre;1;Extranjeros;0;0;0;0;0;320;77;0;397;0;0;0;0;0;0;0;0;0;397;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;11;Noviembre;2;Nacionales Y Extranjeros;0;0;0;0;0;733;483;953;2,169;0;0;0;0;0;0;0;0;0;2,169;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;12;Diciembre;0;Nacionales;0;0;0;0;0;262;339;376;977;0;0;0;0;0;0;0;0;0;977;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;12;Diciembre;1;Extranjeros;0;0;0;0;0;113;90;124;327;0;0;0;0;0;0;0;0;0;327;Sitio Arqueológico
20250123;2007;01;Amazonas;Zona Arqueologica Monumental Kuelap;12;Diciembre;2;Nacionales Y Extranjeros;0;0;0;0;0;375;429;500;1,304;0;0;0;0;0;0;0;0;0;1,304;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;01;Enero;0;Nacionales;0;0;0;0;0;1,049;466;344;1,859;0;0;0;0;0;15;0;37;52;1,911;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;01;Enero;1;Extranjeros;0;0;0;0;0;343;136;14;493;0;0;0;0;0;0;0;0;0;493;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;01;Enero;2;Nacionales Y Extranjeros;0;0;0;0;0;1,392;602;358;2,352;0;0;0;0;0;15;0;37;52;2,404;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;02;Febrero;0;Nacionales;0;0;0;0;0;816;258;313;1,387;0;0;0;0;0;17;0;56;73;1,460;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;02;Febrero;1;Extranjeros;0;0;0;0;0;218;103;0;321;0;0;0;0;0;0;0;0;0;321;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;02;Febrero;2;Nacionales Y Extranjeros;0;0;0;0;0;1,034;361;313;1,708;0;0;0;0;0;17;0;56;73;1,781;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;03;Marzo;0;Nacionales;0;0;0;0;0;596;205;156;957;0;0;0;0;0;14;0;40;54;1,011;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;03;Marzo;1;Extranjeros;0;0;0;0;0;197;94;1;292;0;0;0;0;0;0;0;0;0;292;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;03;Marzo;2;Nacionales Y Extranjeros;0;0;0;0;0;793;299;157;1,249;0;0;0;0;0;14;0;40;54;1,303;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;04;Abril;0;Nacionales;0;0;0;0;0;2,230;615;444;3,289;0;0;0;0;0;13;0;58;71;3,360;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;04;Abril;1;Extranjeros;0;0;0;0;0;347;128;0;475;0;0;0;0;0;0;0;0;0;475;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;04;Abril;2;Nacionales Y Extranjeros;0;0;0;0;0;2,577;743;444;3,764;0;0;0;0;0;13;0;58;71;3,835;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;05;Mayo;0;Nacionales;0;0;0;0;0;919;370;488;1,777;0;0;0;0;0;19;0;46;65;1,842;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;05;Mayo;1;Extranjeros;0;0;0;0;0;406;156;8;570;0;0;0;0;0;0;0;0;0;570;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;05;Mayo;2;Nacionales Y Extranjeros;0;0;0;0;0;1,325;526;496;2,347;0;0;0;0;0;19;0;46;65;2,412;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;06;Junio;0;Nacionales;0;0;0;0;0;1,211;709;851;2,771;0;0;0;0;0;21;0;38;59;2,830;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;06;Junio;1;Extranjeros;0;0;0;0;0;583;172;21;776;0;0;0;0;0;0;0;0;0;776;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;06;Junio;2;Nacionales Y Extranjeros;0;0;0;0;0;1,794;881;872;3,547;0;0;0;0;0;21;0;38;59;3,606;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;07;Julio;0;Nacionales;0;0;0;0;0;2,471;645;1,152;4,268;0;0;0;0;0;36;23;46;105;4,373;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;07;Julio;1;Extranjeros;0;0;0;0;0;1,105;237;59;1,401;0;0;0;0;0;0;0;0;0;1,401;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;07;Julio;2;Nacionales Y Extranjeros;0;0;0;0;0;3,576;882;1,211;5,669;0;0;0;0;0;36;23;46;105;5,774;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;08;Agosto;0;Nacionales;0;0;0;0;0;2,386;918;1,357;4,661;0;0;0;0;0;9;26;12;47;4,708;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;08;Agosto;1;Extranjeros;0;0;0;0;0;1,215;275;56;1,546;0;0;0;0;0;0;0;0;0;1,546;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;08;Agosto;2;Nacionales Y Extranjeros;0;0;0;0;0;3,601;1,193;1,413;6,207;0;0;0;0;0;9;26;12;47;6,254;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;09;Setiembre;0;Nacionales;0;0;0;0;0;1,353;1,033;1,488;3,874;0;0;0;0;0;53;0;63;116;3,990;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;09;Setiembre;1;Extranjeros;0;0;0;0;0;581;161;1;743;0;0;0;0;0;0;0;0;0;743;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;09;Setiembre;2;Nacionales Y Extranjeros;0;0;0;0;0;1,934;1,194;1,489;4,617;0;0;0;0;0;53;0;63;116;4,733;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;10;Octubre;0;Nacionales;0;0;0;0;0;2,282;1,830;9,778;13,890;0;0;0;0;0;21;0;11;32;13,922;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;10;Octubre;1;Extranjeros;0;0;0;0;0;556;109;27;692;0;0;0;0;0;0;0;0;0;692;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;10;Octubre;2;Nacionales Y Extranjeros;0;0;0;0;0;2,838;1,939;9,805;14,582;0;0;0;0;0;21;0;11;32;14,614;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;11;Noviembre;0;Nacionales;0;0;0;0;0;621;1,918;10,919;13,458;0;0;0;0;0;23;0;117;140;13,598;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;11;Noviembre;1;Extranjeros;0;0;0;0;0;256;102;2;360;0;0;0;0;0;0;0;0;0;360;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;11;Noviembre;2;Nacionales Y Extranjeros;0;0;0;0;0;877;2,020;10,921;13,818;0;0;0;0;0;23;0;117;140;13,958;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;12;Diciembre;0;Nacionales;0;0;0;0;0;747;525;3,299;4,571;0;0;0;0;0;41;0;114;155;4,726;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;12;Diciembre;1;Extranjeros;0;0;0;0;0;393;97;1;491;0;0;0;0;0;0;0;0;0;491;Sitio Arqueológico
20250123;2007;02;Ancash;Zona Arqueologica Monumental Chavin de Huantar;12;Diciembre;2;Nacionales Y Extranjeros;0;0;0;0;0;1,140;622;3,300;5,062;0;0;0;0;0;41;0;114;155;5,217;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;01;Enero;0;Nacionales;0;0;0;0;0;3;1;10;14;0;0;0;0;0;0;0;0;0;14;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;01;Enero;2;Nacionales Y Extranjeros;0;0;0;0;0;3;1;10;14;0;0;0;0;0;0;0;0;0;14;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;02;Febrero;0;Nacionales;0;0;0;0;0;2;12;150;164;0;0;0;0;0;0;0;0;0;164;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;02;Febrero;1;Extranjeros;0;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;6;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;02;Febrero;2;Nacionales Y Extranjeros;0;0;0;0;0;8;12;150;170;0;0;0;0;0;0;0;0;0;170;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;03;Marzo;0;Nacionales;0;0;0;0;0;9;10;3;22;0;0;0;0;0;0;0;0;0;22;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;03;Marzo;1;Extranjeros;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;03;Marzo;2;Nacionales Y Extranjeros;0;0;0;0;0;10;10;3;23;0;0;0;0;0;0;0;0;0;23;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;04;Abril;0;Nacionales;0;0;0;0;0;2;6;0;8;0;0;0;0;0;0;0;0;0;8;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;04;Abril;1;Extranjeros;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;04;Abril;2;Nacionales Y Extranjeros;0;0;0;0;0;3;6;0;9;0;0;0;0;0;0;0;0;0;9;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;05;Mayo;0;Nacionales;0;0;0;0;0;2;17;14;33;0;0;0;0;0;0;0;0;0;33;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;05;Mayo;1;Extranjeros;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;2;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;05;Mayo;2;Nacionales Y Extranjeros;0;0;0;0;0;4;17;14;35;0;0;0;0;0;0;0;0;0;35;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;06;Junio;0;Nacionales;0;0;0;0;0;5;0;166;171;0;0;0;0;0;0;0;0;0;171;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;06;Junio;2;Nacionales Y Extranjeros;0;0;0;0;0;5;0;166;171;0;0;0;0;0;0;0;0;0;171;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;07;Julio;0;Nacionales;0;0;0;0;0;5;3;26;34;0;0;0;0;0;0;0;0;0;34;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;07;Julio;1;Extranjeros;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;4;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;07;Julio;2;Nacionales Y Extranjeros;0;0;0;0;0;9;3;26;38;0;0;0;0;0;0;0;0;0;38;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;08;Agosto;0;Nacionales;0;0;0;0;0;10;0;53;63;0;0;0;0;0;0;0;0;0;63;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;08;Agosto;1;Extranjeros;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;2;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;08;Agosto;2;Nacionales Y Extranjeros;0;0;0;0;0;12;0;53;65;0;0;0;0;0;0;0;0;0;65;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;09;Setiembre;0;Nacionales;0;0;0;0;0;9;18;464;491;0;0;0;0;0;0;0;0;0;491;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;09;Setiembre;1;Extranjeros;0;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;6;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;09;Setiembre;2;Nacionales Y Extranjeros;0;0;0;0;0;15;18;464;497;0;0;0;0;0;0;0;0;0;497;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;10;Octubre;0;Nacionales;0;0;0;0;0;6;5;2,141;2,152;0;0;0;0;0;0;0;0;0;2,152;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;10;Octubre;1;Extranjeros;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;2;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;10;Octubre;2;Nacionales Y Extranjeros;0;0;0;0;0;8;5;2,141;2,154;0;0;0;0;0;0;0;0;0;2,154;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;11;Noviembre;0;Nacionales;0;0;0;0;0;6;16;153;175;0;0;0;0;0;0;0;0;0;175;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;11;Noviembre;1;Extranjeros;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;11;Noviembre;2;Nacionales Y Extranjeros;0;0;0;0;0;7;16;153;176;0;0;0;0;0;0;0;0;0;176;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;12;Diciembre;0;Nacionales;0;0;0;0;0;3;0;18;21;0;0;0;0;0;0;0;0;0;21;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20250123;2007;02;Ancash;Sitio Arqueologico Pañamarca;12;Diciembre;2;Nacionales Y Extranjeros;0;0;0;0;0;3;0;18;21;0;0;0;0;0;0;0;0;0;21;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;01;Enero;0;Nacionales;0;0;0;0;0;37;62;0;99;0;0;0;0;0;35;52;34;121;220;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;01;Enero;1;Extranjeros;0;0;0;0;0;20;12;0;32;0;0;0;0;0;0;0;0;0;32;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;01;Enero;2;Nacionales Y Extranjeros;0;0;0;0;0;57;74;0;131;0;0;0;0;0;35;52;34;121;252;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;02;Febrero;0;Nacionales;0;0;0;0;0;20;12;50;82;0;0;0;0;0;30;25;0;55;137;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;02;Febrero;1;Extranjeros;0;0;0;0;0;2;14;0;16;0;0;0;0;0;0;0;0;0;16;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;02;Febrero;2;Nacionales Y Extranjeros;0;0;0;0;0;22;26;50;98;0;0;0;0;0;30;25;0;55;153;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;03;Marzo;0;Nacionales;0;0;0;0;0;8;0;18;26;0;0;0;0;0;39;12;0;51;77;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;03;Marzo;1;Extranjeros;0;0;0;0;0;13;22;0;35;0;0;0;0;0;0;0;0;0;35;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;03;Marzo;2;Nacionales Y Extranjeros;0;0;0;0;0;21;22;18;61;0;0;0;0;0;39;12;0;51;112;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;04;Abril;0;Nacionales;0;0;0;0;0;50;44;94;188;0;0;0;0;0;35;74;26;135;323;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;04;Abril;1;Extranjeros;0;0;0;0;0;36;2;0;38;0;0;0;0;0;0;0;0;0;38;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;04;Abril;2;Nacionales Y Extranjeros;0;0;0;0;0;86;46;94;226;0;0;0;0;0;35;74;26;135;361;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;05;Mayo;0;Nacionales;0;0;0;0;0;39;19;68;126;0;0;0;0;0;35;37;26;98;224;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;05;Mayo;1;Extranjeros;0;0;0;0;0;18;0;0;18;0;0;0;0;0;0;0;0;0;18;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;05;Mayo;2;Nacionales Y Extranjeros;0;0;0;0;0;57;19;68;144;0;0;0;0;0;35;37;26;98;242;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;06;Junio;0;Nacionales;0;0;0;0;0;16;37;76;129;0;0;0;0;0;25;0;16;41;170;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;06;Junio;1;Extranjeros;0;0;0;0;0;21;0;25;46;0;0;0;0;0;0;0;0;0;46;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;06;Junio;2;Nacionales Y Extranjeros;0;0;0;0;0;37;37;101;175;0;0;0;0;0;25;0;16;41;216;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;07;Julio;0;Nacionales;0;0;0;0;0;42;75;192;309;0;0;0;0;0;37;0;0;37;346;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;07;Julio;1;Extranjeros;0;0;0;0;0;42;75;192;309;0;0;0;0;0;0;0;0;0;309;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;07;Julio;2;Nacionales Y Extranjeros;0;0;0;0;0;84;150;384;618;0;0;0;0;0;37;0;0;37;655;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;08;Agosto;0;Nacionales;0;0;0;0;0;52;80;196;328;0;0;0;0;0;18;16;0;34;362;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;08;Agosto;1;Extranjeros;0;0;0;0;0;74;0;0;74;0;0;0;0;0;0;0;0;0;74;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;08;Agosto;2;Nacionales Y Extranjeros;0;0;0;0;0;126;80;196;402;0;0;0;0;0;18;16;0;34;436;Sitio Arqueológico
20250123;2007;03;Apurimac;Sitio Arqueologico Saihuite;09;Setiembre;0;Nacionales;0;0;0;0;0;36;58;59;153;0;0;0;0;0;128;170;0;298;451;Sitio Arqueológico
