profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
37,,0,II-III Chilca,,2025-03-02T12:41:47.000Z,-12.67,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250158_20250302_123643.pdf,-76.89,1970-01-01T12:36:43.000Z,1970-01-01T07:36:43.000Z,,10129,1,"24 km al SO de Chilca, Cañete - Lima",2025-03-02T12:41:47.000Z,,,2025-0158,158,3.6,2025-03-02T00:00:00.000Z,2025-03-02T00:00:00.000Z
8,,0,II-III Maca,,2025-03-02T13:27:25.000Z,-15.7,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250159_20250302_132209.pdf,-71.71,1970-01-01T13:22:09.000Z,1970-01-01T08:22:09.000Z,,10130,1,"9 km al SE de Maca, Caylloma - Arequipa",2025-03-02T13:27:25.000Z,,,2025-0159,159,3.4,2025-03-02T00:00:00.000Z,2025-03-02T00:00:00.000Z
46,,0,II-III Chilca,,2025-03-02T14:02:42.000Z,-12.64,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250160_20250302_135818.pdf,-76.78,1970-01-01T13:58:18.000Z,1970-01-01T08:58:18.000Z,,10131,1,"15 km al S de Chilca, Cañete - Lima",2025-03-02T14:02:42.000Z,,,2025-0160,160,3.5,2025-03-02T00:00:00.000Z,2025-03-02T00:00:00.000Z
182,,0,,,2025-03-03T09:35:06.000Z,-17.07,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250161_20250303_093008.pdf,-70.11,1970-01-01T09:30:08.000Z,1970-01-01T04:30:08.000Z,,10132,1,"26 km al NE de Candarave, Candarave - Tacna",2025-03-03T09:35:06.000Z,,,2025-0161,161,4.2,2025-03-03T00:00:00.000Z,2025-03-03T00:00:00.000Z
50,,0,II-III Chilca,,2025-03-03T12:34:01.000Z,-12.47,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250162_20250303_123050.pdf,-77.03,1970-01-01T12:30:50.000Z,1970-01-01T07:30:50.000Z,,10133,1,"32 km al O de Chilca, Cañete - Lima",2025-03-03T12:34:01.000Z,,,2025-0162,162,3.5,2025-03-03T00:00:00.000Z,2025-03-03T00:00:00.000Z
34,,0,IV Chilca,,2025-03-03T15:21:06.000Z,-12.51,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250163_20250303_151831.pdf,-77.11,1970-01-01T15:18:31.000Z,1970-01-01T10:18:31.000Z,,10134,1,"40 km al O de Chilca, Cañete - Lima",2025-03-03T15:21:06.000Z,,,2025-0163,163,5,2025-03-03T00:00:00.000Z,2025-03-03T00:00:00.000Z
39,,0,II-III Chilca,,2025-03-03T17:24:17.000Z,-12.48,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250164_20250303_172015.pdf,-77.04,1970-01-01T17:20:15.000Z,1970-01-01T12:20:15.000Z,,10135,1,"33 km al O de Chilca, Cañete - Lima",2025-03-03T17:24:17.000Z,,,2025-0164,164,3.5,2025-03-03T00:00:00.000Z,2025-03-03T00:00:00.000Z
168,,0,,,2025-03-03T18:00:24.000Z,-17.1,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250165_20250303_175404.pdf,-69.71,1970-01-01T17:54:04.000Z,1970-01-01T12:54:04.000Z,,10136,1,"9 km al N de Capaso, El Collao - Puno",2025-03-03T18:00:24.000Z,,,2025-0165,165,4.1,2025-03-03T00:00:00.000Z,2025-03-03T00:00:00.000Z
32,,0,II-III Talara,,2025-03-03T18:18:12.000Z,-4.87,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250166_20250303_181108.pdf,-81.46,1970-01-01T18:11:08.000Z,1970-01-01T13:11:08.000Z,,10137,1,"39 km al SO de Talara, Talara - Piura",2025-03-03T18:18:12.000Z,,,2025-0166,166,3.5,2025-03-03T00:00:00.000Z,2025-03-03T00:00:00.000Z
22,,0,III Pisco,,2025-03-03T18:24:21.000Z,-14.29,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250167_20250303_182002.pdf,-76.62,1970-01-01T18:20:02.000Z,1970-01-01T13:20:02.000Z,,10138,1,"79 km al SO de Pisco, Pisco - Ica",2025-03-03T18:24:21.000Z,,,2025-0167,167,4.4,2025-03-03T00:00:00.000Z,2025-03-03T00:00:00.000Z
135,,0,II-III Tingo Maria,,2025-03-04T13:25:59.000Z,-9.56,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250168_20250304_132202.pdf,-76.02,1970-01-01T13:22:02.000Z,1970-01-01T08:22:02.000Z,,10139,1,"30 km al S de Tingo Maria, Leoncio Prado - Huanuco",2025-03-04T13:25:59.000Z,,,2025-0168,168,4.3,2025-03-04T00:00:00.000Z,2025-03-04T00:00:00.000Z
146,,0,III Pucallpa,,2025-03-05T07:42:41.000Z,-7.98,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250169_20250305_073638.pdf,-74.68,1970-01-01T07:36:38.000Z,1970-01-01T02:36:38.000Z,,10140,1,"46 km al N de Pucallpa, Coronel Portillo - Ucayali",2025-03-05T07:42:41.000Z,,,2025-0169,169,4.7,2025-03-05T00:00:00.000Z,2025-03-05T00:00:00.000Z
27,,0,,,2025-03-05T12:16:08.000Z,-8.93,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250170_20250305_121027.pdf,-80.16,1970-01-01T12:10:27.000Z,1970-01-01T07:10:27.000Z,,10141,1,"154 km al SO de Salaverry, Trujillo - La Libertad",2025-03-05T12:16:08.000Z,,,2025-0170,170,4,2025-03-05T00:00:00.000Z,2025-03-05T00:00:00.000Z
57,,0,II-III Palpa,,2025-03-05T14:24:38.000Z,-14.56,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250171_20250305_141955.pdf,-75.48,1970-01-01T14:19:55.000Z,1970-01-01T09:19:55.000Z,,10142,1,"32 km al O de Palpa, Palpa - Ica",2025-03-05T14:24:38.000Z,,,2025-0171,171,4,2025-03-05T00:00:00.000Z,2025-03-05T00:00:00.000Z
13,,0,II San Ignacio,,2025-03-05T14:35:38.000Z,-5.19,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250172_20250305_143137.pdf,-79.16,1970-01-01T14:31:37.000Z,1970-01-01T09:31:37.000Z,,10143,1,"20 km al O de San Ignacio, San Ignacio - Cajamarca",2025-03-05T14:35:38.000Z,,,2025-0172,172,3.5,2025-03-05T00:00:00.000Z,2025-03-05T00:00:00.000Z
12,,0,III La Capilla,,2025-03-05T15:42:20.000Z,-16.84,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250173_20250305_153916.pdf,-71.5,1970-01-01T15:39:16.000Z,1970-01-01T10:39:16.000Z,,10144,1,"35 km al O de La Capilla, General Sanchez Cerro - Moquegua",2025-03-05T15:42:20.000Z,,,2025-0173,173,3.7,2025-03-05T00:00:00.000Z,2025-03-05T00:00:00.000Z
115,,0,III-IV Pullo,,2025-03-06T04:05:03.000Z,-15.43,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250174_20250306_040220.pdf,-74.05,1970-01-01T04:02:20.000Z,1970-01-01T23:02:20.000Z,,10145,1,"35 km al SO de Pullo, Parinacochas - Ayacucho",2025-03-06T04:05:03.000Z,,,2025-0174,174,4.7,2025-03-06T00:00:00.000Z,2025-03-05T00:00:00.000Z
35,,0,,,2025-03-06T18:19:20.000Z,-17.97,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250175_20250306_181335.pdf,-71.86,1970-01-01T18:13:35.000Z,1970-01-01T13:13:35.000Z,,10146,1,"66 km al SO de Ilo, Ilo - Moquegua",2025-03-06T18:19:20.000Z,,,2025-0175,175,4,2025-03-06T00:00:00.000Z,2025-03-06T00:00:00.000Z
130,,0,III Santo Tomas,,2025-03-07T12:21:29.000Z,-14.57,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250176_20250307_121748.pdf,-72.15,1970-01-01T12:17:48.000Z,1970-01-01T07:17:48.000Z,,10147,1,"15 km al SO de Santo Tomas, Chumbivilcas - Cusco",2025-03-07T12:21:29.000Z,,,2025-0176,176,5,2025-03-07T00:00:00.000Z,2025-03-07T00:00:00.000Z
152,,0,,,2025-03-08T00:18:10.000Z,-17.75,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250177_20250308_001331.pdf,-69.68,1970-01-01T00:13:31.000Z,1970-01-01T19:13:31.000Z,,10148,1,"48 km al SE de Tarata, Tarata - Tacna",2025-03-08T00:18:10.000Z,,,2025-0177,177,4.7,2025-03-08T00:00:00.000Z,2025-03-07T00:00:00.000Z
58,,0,II-III Mala,,2025-03-08T03:51:12.000Z,-12.96,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250178_20250308_034744.pdf,-76.7,1970-01-01T03:47:44.000Z,1970-01-01T22:47:44.000Z,,10149,1,"35 km al S de Mala, Cañete - Lima",2025-03-08T03:51:12.000Z,,,2025-0178,178,3.5,2025-03-08T00:00:00.000Z,2025-03-07T00:00:00.000Z
13,,0,III Codo Del Pozuzo,,2025-03-09T00:08:55.000Z,-9.82,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250179_20250308_235502.pdf,-75.56,1970-01-01T23:55:02.000Z,1970-01-01T18:55:02.000Z,,10150,1,"20 km al SO de Codo Del Pozuzo, Puerto Inca - Huanuco",2025-03-09T00:08:55.000Z,,,2025-0179,179,3.8,2025-03-08T00:00:00.000Z,2025-03-08T00:00:00.000Z
12,,0,II-III Huancayo,,2025-03-09T03:11:55.000Z,-11.96,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250180_20250309_030546.pdf,-75,1970-01-01T03:05:46.000Z,1970-01-01T22:05:46.000Z,,10151,1,"25 km al NE de Huancayo, Huancayo - Junin",2025-03-09T03:11:55.000Z,,,2025-0180,180,3.5,2025-03-09T00:00:00.000Z,2025-03-08T00:00:00.000Z
22,,0,II-III Chala,,2025-03-09T07:42:48.000Z,-16.04,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250181_20250309_073744.pdf,-74.4,1970-01-01T07:37:44.000Z,1970-01-01T02:37:44.000Z,,10152,1,"27 km al SO de Chala, Caraveli - Arequipa",2025-03-09T07:42:48.000Z,,,2025-0181,181,3.6,2025-03-09T00:00:00.000Z,2025-03-09T00:00:00.000Z
113,,0,III Tacna,,2025-03-09T08:12:02.000Z,-18.2,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250182_20250309_080632.pdf,-70.28,1970-01-01T08:06:32.000Z,1970-01-01T03:06:32.000Z,,10153,1,"21 km al S de Tacna, Tacna - Tacna",2025-03-09T08:12:02.000Z,,,2025-0182,182,4.8,2025-03-09T00:00:00.000Z,2025-03-09T00:00:00.000Z
21,,0,,,2025-03-09T11:08:00.000Z,-18.43,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250183_20250309_110256.pdf,-71.46,1970-01-01T11:02:56.000Z,1970-01-01T06:02:56.000Z,,10154,1,"89 km al S de Ilo, Ilo - Moquegua",2025-03-09T11:08:00.000Z,,,2025-0183,183,4,2025-03-09T00:00:00.000Z,2025-03-09T00:00:00.000Z
10,,0,III Nueva Cajamarca,,2025-03-09T11:11:49.000Z,-5.47,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250184_20250309_110641.pdf,-77.36,1970-01-01T11:06:41.000Z,1970-01-01T06:06:41.000Z,,10155,1,"51 km al N de Nueva Cajamarca, Rioja - San Martin",2025-03-09T11:11:49.000Z,,,2025-0184,184,4.1,2025-03-09T00:00:00.000Z,2025-03-09T00:00:00.000Z
110,,0,,,2025-03-09T16:53:18.000Z,-12.99,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250185_20250309_164949.pdf,-75.28,1970-01-01T16:49:49.000Z,1970-01-01T11:49:49.000Z,,10156,1,"35 km al N de Castrovirreyna, Castrovirreyna - Huancavelica",2025-03-09T16:53:18.000Z,,,2025-0185,185,4.3,2025-03-09T00:00:00.000Z,2025-03-09T00:00:00.000Z
622,,0,,,2025-03-11T14:17:57.000Z,-10.56,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250186_20250311_140755.pdf,-70.83,1970-01-01T14:07:55.000Z,1970-01-01T09:07:55.000Z,,10157,1,"86 km al S de Esperanza, Purus - Ucayali",2025-03-11T14:17:57.000Z,,,2025-0186,186,5.3,2025-03-11T00:00:00.000Z,2025-03-11T00:00:00.000Z
148,,0,II-III Pucallpa,,2025-03-11T14:41:58.000Z,-8.66,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250187_20250311_143617.pdf,-74.67,1970-01-01T14:36:17.000Z,1970-01-01T09:36:17.000Z,,10158,1,"36 km al SO de Pucallpa, Coronel Portillo - Ucayali",2025-03-11T14:41:58.000Z,,,2025-0187,187,4.5,2025-03-11T00:00:00.000Z,2025-03-11T00:00:00.000Z
43,,0,II-III Paita,,2025-03-11T22:07:13.000Z,-5.3,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250188_20250311_220119.pdf,-80.95,1970-01-01T22:01:19.000Z,1970-01-01T17:01:19.000Z,,10159,1,"31 km al SE de Paita, Paita - Piura",2025-03-11T22:07:13.000Z,,,2025-0188,188,3.5,2025-03-11T00:00:00.000Z,2025-03-11T00:00:00.000Z
17,,0,II-III Santiago De Chuco,,2025-03-12T12:20:13.000Z,-8.12,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250189_20250312_121549.pdf,-78.12,1970-01-01T12:15:49.000Z,1970-01-01T07:15:49.000Z,,10160,1,"6 km al E de Santiago De Chuco, Santiago De Chuco - La Libertad",2025-03-12T12:20:13.000Z,,,2025-0189,189,3.5,2025-03-12T00:00:00.000Z,2025-03-12T00:00:00.000Z
181,,0,II-III Pucallpa,,2025-03-12T15:20:00.000Z,-8.47,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250190_20250312_151419.pdf,-74.34,1970-01-01T15:14:19.000Z,1970-01-01T10:14:19.000Z,,10161,1,"24 km al SE de Pucallpa, Coronel Portillo - Ucayali",2025-03-12T15:20:00.000Z,,,2025-0190,190,4.8,2025-03-12T00:00:00.000Z,2025-03-12T00:00:00.000Z
39,,0,II-III Mollendo,,2025-03-13T09:59:24.000Z,-17.6,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250191_20250313_095426.pdf,-72.43,1970-01-01T09:54:26.000Z,1970-01-01T04:54:26.000Z,,10162,1,"77 km al SO de Mollendo, Islay - Arequipa",2025-03-13T09:59:24.000Z,,,2025-0191,191,4,2025-03-13T00:00:00.000Z,2025-03-13T00:00:00.000Z
88,,0,II-III Lambrama,,2025-03-14T04:09:17.000Z,-14.02,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250192_20250314_040440.pdf,-72.92,1970-01-01T04:04:40.000Z,1970-01-01T23:04:40.000Z,,10163,1,"22 km al SO de Lambrama, Abancay - Apurimac",2025-03-14T04:09:17.000Z,,,2025-0192,192,4.8,2025-03-14T00:00:00.000Z,2025-03-13T00:00:00.000Z
150,,0,,,2025-03-14T06:13:09.000Z,-17.81,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250193_20250314_060611.pdf,-69.85,1970-01-01T06:06:11.000Z,1970-01-01T01:06:11.000Z,,10164,1,"36 km al NE de Calana, Tacna - Tacna",2025-03-14T06:13:09.000Z,,,2025-0193,193,4,2025-03-14T00:00:00.000Z,2025-03-14T00:00:00.000Z
84,,0,II-III Caraveli,,2025-03-16T02:25:23.000Z,-16.09,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250194_20250316_022053.pdf,-73.3,1970-01-01T02:20:53.000Z,1970-01-01T21:20:53.000Z,,10165,1,"36 km al S de Caraveli, Caraveli - Arequipa",2025-03-16T02:25:23.000Z,,,2025-0194,194,4.3,2025-03-16T00:00:00.000Z,2025-03-15T00:00:00.000Z
25,,0,II-III San Gaban,,2025-03-16T05:27:16.000Z,-13.72,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250195_20250316_052053.pdf,-69.89,1970-01-01T05:20:53.000Z,1970-01-01T00:20:53.000Z,,10166,1,"68 km al SE de San Gaban, Carabaya - Puno",2025-03-16T05:27:16.000Z,,,2025-0195,195,3.6,2025-03-16T00:00:00.000Z,2025-03-16T00:00:00.000Z
53,,0,III Provincia Constitucional del Callao,,2025-03-17T07:38:15.000Z,-12.23,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250196_20250317_073503.pdf,-77.25,1970-01-01T07:35:03.000Z,1970-01-01T02:35:03.000Z,,10167,1,"22 km al SO de Provincia Constitucional del Callao , Callao - Lima",2025-03-17T07:38:15.000Z,,,2025-0196,196,3.8,2025-03-17T00:00:00.000Z,2025-03-17T00:00:00.000Z
53,,0,II-III Olmos,,2025-03-17T16:28:18.000Z,-5.78,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250197_20250317_162511.pdf,-80.31,1970-01-01T16:25:11.000Z,1970-01-01T11:25:11.000Z,,10168,1,"51 km al NO de Olmos, Lambayeque - Lambayeque",2025-03-17T16:28:18.000Z,,,2025-0197,197,3.6,2025-03-17T00:00:00.000Z,2025-03-17T00:00:00.000Z
47,,0,II-III Ocoña,,2025-03-17T23:09:46.000Z,-16.28,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250198_20250317_230513.pdf,-73.2,1970-01-01T23:05:13.000Z,1970-01-01T18:05:13.000Z,,10169,1,"20 km al NO de Ocoña, Camana - Arequipa",2025-03-17T23:09:46.000Z,,,2025-0198,198,4.3,2025-03-17T00:00:00.000Z,2025-03-17T00:00:00.000Z
24,,0,II-III Marcona,,2025-03-17T23:15:29.000Z,-15.55,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250199_20250317_230910.pdf,-75.53,1970-01-01T23:09:10.000Z,1970-01-01T18:09:10.000Z,,10170,1,"44 km al SO de Marcona, Nazca - Ica",2025-03-17T23:15:29.000Z,,,2025-0199,199,4.2,2025-03-17T00:00:00.000Z,2025-03-17T00:00:00.000Z
28,,0,II-III Yauca,,2025-03-18T02:21:42.000Z,-15.78,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250200_20250318_021701.pdf,-74.6,1970-01-01T02:17:01.000Z,1970-01-01T21:17:01.000Z,,10171,1,"16 km al SO de Yauca, Caraveli - Arequipa",2025-03-18T02:21:42.000Z,,,2025-0200,200,3.9,2025-03-18T00:00:00.000Z,2025-03-17T00:00:00.000Z
132,,0,II-III Curimana,,2025-03-18T08:25:01.000Z,-8.36,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250201_20250318_081855.pdf,-75.09,1970-01-01T08:18:55.000Z,1970-01-01T03:18:55.000Z,,10172,1,"12 km al NE de Curimana, Padre Abad - Ucayali",2025-03-18T08:25:01.000Z,,,2025-0201,201,4.4,2025-03-18T00:00:00.000Z,2025-03-18T00:00:00.000Z
26,,0,III Aguaytia,,2025-03-18T10:56:13.000Z,-8.81,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250202_20250318_105036.pdf,-75.76,1970-01-01T10:50:36.000Z,1970-01-01T05:50:36.000Z,,10173,1,"38 km al NO de Aguaytia, Padre Abad - Ucayali",2025-03-18T10:56:13.000Z,,,2025-0202,202,4.6,2025-03-18T00:00:00.000Z,2025-03-18T00:00:00.000Z
77,,0,III Ancon,,2025-03-19T06:05:37.000Z,-11.79,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250203_20250319_060213.pdf,-77.24,1970-01-01T06:02:13.000Z,1970-01-01T01:02:13.000Z,,10174,1,"8 km al SO de Ancon, Lima - Lima",2025-03-19T06:05:37.000Z,,,2025-0203,203,3.9,2025-03-19T00:00:00.000Z,2025-03-19T00:00:00.000Z
46,,0,III Ancon,,2025-03-20T14:11:12.000Z,-11.76,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250204_20250320_140423.pdf,-77.62,1970-01-01T14:04:23.000Z,1970-01-01T09:04:23.000Z,,10175,1,"49 km al O de Ancon, Lima - Lima",2025-03-20T14:11:12.000Z,,,2025-0204,204,3.7,2025-03-20T00:00:00.000Z,2025-03-20T00:00:00.000Z
10,,0,III La Capilla,,2025-03-20T18:21:04.000Z,-16.78,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250205_20250320_181603.pdf,-71.47,1970-01-01T18:16:03.000Z,1970-01-01T13:16:03.000Z,,10176,1,"31 km al O de La Capilla, General Sanchez Cerro - Moquegua",2025-03-20T18:21:04.000Z,,,2025-0205,205,3.6,2025-03-20T00:00:00.000Z,2025-03-20T00:00:00.000Z
12,,0,III Ichuña,,2025-03-20T21:43:45.000Z,-16.16,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250206_20250320_214027.pdf,-70.52,1970-01-01T21:40:27.000Z,1970-01-01T16:40:27.000Z,,10177,1,"2 km al SE de Ichuña, General Sanchez Cerro - Moquegua",2025-03-20T21:43:45.000Z,,,2025-0206,206,3.7,2025-03-20T00:00:00.000Z,2025-03-20T00:00:00.000Z
11,,0,V Maca,,2025-03-21T01:07:20.000Z,-15.77,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250207_20250321_010416.pdf,-71.76,1970-01-01T01:04:16.000Z,1970-01-01T20:04:16.000Z,,10178,1,"14 km al S de Maca, Caylloma - Arequipa",2025-03-21T01:07:20.000Z,,,2025-0207,207,4.4,2025-03-21T00:00:00.000Z,2025-03-20T00:00:00.000Z
29,,0,II-III San Pedro De Lloc,,2025-03-21T16:32:26.000Z,-7.48,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250208_20250321_162617.pdf,-79.96,1970-01-01T16:26:17.000Z,1970-01-01T11:26:17.000Z,,10179,1,"51 km al O de San Pedro De Lloc, Pacasmayo - La Libertad",2025-03-21T16:32:26.000Z,,,2025-0208,208,4.1,2025-03-21T00:00:00.000Z,2025-03-21T00:00:00.000Z
20,,0,II-III Bagua,,2025-03-24T14:40:36.000Z,-5.34,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250209_20250321_234503.pdf,-78.65,1970-01-01T23:45:03.000Z,1970-01-01T18:45:03.000Z,,10180,1,"36 km al N de Bagua, Bagua - Amazonas",2025-03-24T14:40:36.000Z,,,2025-0209,209,3.8,2025-03-21T00:00:00.000Z,2025-03-21T00:00:00.000Z
28,,0,II-III Chala,,2025-03-22T03:35:43.000Z,-16.02,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250210_20250322_033153.pdf,-74.41,1970-01-01T03:31:53.000Z,1970-01-01T22:31:53.000Z,,10181,1,"26 km al SO de Chala, Caraveli - Arequipa",2025-03-22T03:35:43.000Z,,,2025-0210,210,3.6,2025-03-22T00:00:00.000Z,2025-03-21T00:00:00.000Z
52,,0,II-III Lima,,2025-03-22T05:18:58.000Z,-12.13,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250211_20250322_051418.pdf,-77.03,1970-01-01T05:14:18.000Z,1970-01-01T00:14:18.000Z,,10182,1,"10 km al S de Lima, Lima - Lima",2025-03-22T05:18:58.000Z,,,2025-0211,211,3.5,2025-03-22T00:00:00.000Z,2025-03-22T00:00:00.000Z
52,,0,II-III Zorritos,,2025-03-22T07:56:38.000Z,-3.11,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250212_20250322_074937.pdf,-80.83,1970-01-01T07:49:37.000Z,1970-01-01T02:49:37.000Z,,10183,1,"65 km al N de Zorritos, Contralmirante Villar - Tumbes",2025-03-22T07:56:38.000Z,,,2025-0212,212,3.9,2025-03-22T00:00:00.000Z,2025-03-22T00:00:00.000Z
11,,0,II-III Pozuzo,,2025-03-22T17:01:57.000Z,-10.03,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250213_20250322_165557.pdf,-75.65,1970-01-01T16:55:57.000Z,1970-01-01T11:55:57.000Z,,10184,1,"16 km al NO de Pozuzo, Oxapampa - Pasco",2025-03-22T17:01:57.000Z,,,2025-0213,213,3.6,2025-03-22T00:00:00.000Z,2025-03-22T00:00:00.000Z
15,,0,III Moyobamba,,2025-03-23T15:39:02.000Z,-5.98,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250214_20250323_153235.pdf,-76.65,1970-01-01T15:32:35.000Z,1970-01-01T10:32:35.000Z,,10185,1,"37 km al E de Moyobamba, Moyobamba - San Martin",2025-03-23T15:39:02.000Z,,,2025-0214,214,4.1,2025-03-23T00:00:00.000Z,2025-03-23T00:00:00.000Z
101,,0,II Matucana,,2025-03-24T04:04:05.000Z,-11.96,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250215_20250324_035959.pdf,-76.37,1970-01-01T03:59:59.000Z,1970-01-01T22:59:59.000Z,,10186,1,"14 km al S de Matucana, Huarochiri - Lima",2025-03-24T04:04:05.000Z,,,2025-0215,215,3.8,2025-03-24T00:00:00.000Z,2025-03-23T00:00:00.000Z
72,,0,III Palpa,,2025-03-24T23:56:54.000Z,-14.71,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250216_20250324_235245.pdf,-75.74,1970-01-01T23:52:45.000Z,1970-01-01T18:52:45.000Z,,10187,1,"63 km al O de Palpa, Palpa - Ica",2025-03-24T23:56:54.000Z,,,2025-0216,216,4,2025-03-24T00:00:00.000Z,2025-03-24T00:00:00.000Z
29,,0,III Sta. Maria De Nieva,,2025-03-25T10:21:51.000Z,-4.71,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250217_20250325_101802.pdf,-77.88,1970-01-01T10:18:02.000Z,1970-01-01T05:18:02.000Z,,10188,1,"14 km al S de Sta. Maria De Nieva, Condorcanqui - Amazonas",2025-03-25T10:21:51.000Z,,,2025-0217,217,4,2025-03-25T00:00:00.000Z,2025-03-25T00:00:00.000Z
95,,0,III-IV Tacna,,2025-03-25T23:04:14.000Z,-20.31,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250218_20250325_225551.pdf,-69.35,1970-01-01T22:55:51.000Z,1970-01-01T17:55:51.000Z,,10189,1,"273 km al S de Tacna, Tacna - Tacna",2025-03-25T23:04:14.000Z,,,2025-0218,218,5.5,2025-03-25T00:00:00.000Z,2025-03-25T00:00:00.000Z
116,,0,,,2025-03-26T09:34:14.000Z,-16.29,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250219_20250326_092936.pdf,-72.45,1970-01-01T09:29:36.000Z,1970-01-01T04:29:36.000Z,,10190,1,"25 km al S de Aplao, Castilla - Arequipa",2025-03-26T09:34:14.000Z,,,2025-0219,219,4,2025-03-26T00:00:00.000Z,2025-03-26T00:00:00.000Z
127,,0,,,2025-03-26T10:10:00.000Z,-11.1,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250220_20250326_100635.pdf,-75.14,1970-01-01T10:06:35.000Z,1970-01-01T05:06:35.000Z,,10191,1,"18 km al E de La Merced, Chanchamayo - Junin",2025-03-26T10:10:00.000Z,,,2025-0220,220,4.4,2025-03-26T00:00:00.000Z,2025-03-26T00:00:00.000Z
110,,0,III Yurimaguas,,2025-03-26T13:32:19.000Z,-6.04,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250221_20250326_132801.pdf,-75.23,1970-01-01T13:28:01.000Z,1970-01-01T08:28:01.000Z,,10192,1,"99 km al E de Yurimaguas, Alto Amazonas - Loreto",2025-03-26T13:32:19.000Z,,,2025-0221,221,5,2025-03-26T00:00:00.000Z,2025-03-26T00:00:00.000Z
