FECHA_CORTE;ANIO;NOM_MES;NOM_DPTO;NOM_MUSEO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES
20250123;2007;Enero;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Enero;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Enero;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Febrero;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Febrero;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Febrero;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Marzo;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Marzo;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Marzo;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Abril;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Abril;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Abril;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Mayo;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Mayo;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Mayo;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Junio;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Junio;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Junio;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Julio;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Julio;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Julio;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Agosto;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Agosto;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Agosto;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Setiembre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Setiembre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Setiembre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Octubre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Octubre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Octubre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Noviembre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Noviembre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Noviembre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Diciembre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Diciembre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Diciembre;Amazonas;Zona Arqueologica Monumental Kuelap;0;0;0;0;0
20250123;2007;Enero;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Enero;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Enero;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Febrero;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Febrero;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Febrero;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Marzo;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Marzo;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Marzo;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Abril;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Abril;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Abril;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Mayo;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Mayo;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Mayo;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Junio;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Junio;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Junio;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Julio;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Julio;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Julio;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Agosto;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Agosto;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Agosto;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Setiembre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Setiembre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Setiembre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Octubre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Octubre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Octubre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Noviembre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Noviembre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Noviembre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Diciembre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Diciembre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Diciembre;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0
20250123;2007;Enero;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Enero;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Enero;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Febrero;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Febrero;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Febrero;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Marzo;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Marzo;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Marzo;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Abril;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Abril;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Abril;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Mayo;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Mayo;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Mayo;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Junio;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Junio;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Junio;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Julio;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Julio;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Julio;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Agosto;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Agosto;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Agosto;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Setiembre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Setiembre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Setiembre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Octubre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Octubre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Octubre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Noviembre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Noviembre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Noviembre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Diciembre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Diciembre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Diciembre;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0
20250123;2007;Enero;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Enero;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Enero;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Febrero;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Febrero;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Febrero;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Marzo;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Marzo;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Marzo;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Abril;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Abril;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Abril;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Mayo;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Mayo;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Mayo;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Junio;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Junio;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Junio;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Julio;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Julio;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Julio;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Agosto;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Agosto;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Agosto;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Setiembre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Setiembre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Setiembre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Octubre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Octubre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Octubre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Noviembre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Noviembre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Noviembre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Diciembre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Diciembre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Diciembre;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0
20250123;2007;Enero;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Enero;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Enero;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Febrero;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Febrero;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Febrero;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Marzo;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Marzo;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Marzo;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Abril;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Abril;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Abril;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Mayo;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Mayo;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Mayo;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Junio;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Junio;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Junio;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Julio;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Julio;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Julio;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Agosto;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Agosto;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Agosto;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Setiembre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Setiembre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Setiembre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Octubre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Octubre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Octubre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Noviembre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Noviembre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Noviembre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Diciembre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Diciembre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Diciembre;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0
20250123;2007;Enero;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Enero;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Enero;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Febrero;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Febrero;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Febrero;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Marzo;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Marzo;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Marzo;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Abril;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Abril;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Abril;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Mayo;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Mayo;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Mayo;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Junio;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Junio;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Junio;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Julio;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Julio;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Julio;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Agosto;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Agosto;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Agosto;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Setiembre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Setiembre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Setiembre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Octubre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Octubre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Octubre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Noviembre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Noviembre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Noviembre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Diciembre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Diciembre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Diciembre;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0
20250123;2007;Enero;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Enero;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Enero;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Febrero;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Febrero;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Febrero;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Marzo;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Marzo;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Marzo;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Abril;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Abril;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Abril;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Mayo;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Mayo;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Mayo;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Junio;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Junio;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Junio;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Julio;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Julio;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Julio;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Agosto;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Agosto;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Agosto;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Setiembre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Setiembre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Setiembre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Octubre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Octubre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Octubre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Noviembre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Noviembre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Noviembre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Diciembre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Diciembre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Diciembre;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0
20250123;2007;Enero;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Enero;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Enero;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Febrero;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Febrero;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Febrero;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Marzo;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Marzo;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Marzo;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Abril;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Abril;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Abril;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Mayo;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Mayo;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Mayo;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Junio;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Junio;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Junio;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Julio;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Julio;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Julio;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Agosto;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Agosto;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Agosto;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Setiembre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Setiembre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Setiembre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Octubre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Octubre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Octubre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Noviembre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Noviembre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Noviembre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Diciembre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Diciembre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Diciembre;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0
20250123;2007;Enero;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0
20250123;2007;Enero;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0
20250123;2007;Enero;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0
20250123;2007;Febrero;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0
20250123;2007;Febrero;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0
20250123;2007;Febrero;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0
