profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
37,,0,II Chimbote,,2021-09-01T10:52:12.000Z,-9.3905,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200328_20200508_114751.pdf,-79.2041,1970-01-01T11:47:51.000Z,1970-01-01T06:47:51.000Z,mapa.pdf,6064,1,"77 km al Oeste-SO de Chimbote, Santa - Ancash",2020-05-08T07:24:26.000Z,,,2020-0328,328,4.0,2020-05-08T00:00:00.000Z,2020-05-08T00:00:00.000Z
45,,0,,,2021-09-01T10:52:12.000Z,-10.4737,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200345_20200513_110353.pdf,-78.6285,1970-01-01T11:03:53.000Z,1970-01-01T06:03:53.000Z,mapa.pdf,6081,1,"69 km al SO de Huarmey, Huarmey - Ancash",2020-05-13T06:56:47.000Z,,,2020-0345,345,4.2,2020-05-13T00:00:00.000Z,2020-05-13T00:00:00.000Z
37,,0,II Chimbote,,2021-09-01T10:52:12.000Z,-9.2529,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200347_20200514_223316.pdf,-79.1749,1970-01-01T22:33:16.000Z,1970-01-01T17:33:16.000Z,mapa.pdf,6083,1,"68 km al Oeste SO de Chimbote, Santa - Ancash",2020-05-14T18:03:39.000Z,,,2020-0347,347,4.0,2020-05-14T00:00:00.000Z,2020-05-14T00:00:00.000Z
25,,0,II Huaraz,,2021-09-01T11:05:57.000Z,-9.6151,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200356_20200518_033419.pdf,-77.5637,1970-01-01T03:34:19.000Z,1970-01-01T22:34:19.000Z,mapa.pdf,6092,1,"10 km al Sur SO de Huaraz, Huaraz - Ancash",2020-05-17T23:27:16.000Z,,,2020-0356,356,3.8,2020-05-18T00:00:00.000Z,2020-05-17T00:00:00.000Z
29,,0,II Casma,,2021-09-01T11:05:57.000Z,-9.9105,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200389_20200530_004005.pdf,-78.9872,1970-01-01T00:40:05.000Z,1970-01-01T19:40:05.000Z,mapa.pdf,6164,1,"89 km al Oeste-SO de Casma, Casma - Ancash",2020-05-29T20:29:53.000Z,,,2020-0389,389,3.8,2020-05-30T00:00:00.000Z,2020-05-29T00:00:00.000Z
18,,0,II Siguas,,2021-09-01T11:05:57.000Z,-8.5422,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200405_20200606_043016.pdf,-77.4826,1970-01-01T04:30:16.000Z,1970-01-01T23:30:16.000Z,mapa.pdf,6219,1,"16 km al Este de Siguas, Siguas - Ancash",2020-06-06T00:37:27.000Z,,,2020-0405,405,3.5,2020-06-06T00:00:00.000Z,2020-06-05T00:00:00.000Z
34,,0,II-III Chimbote,,2021-09-01T10:52:12.000Z,-9.4618,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200406_20200606_141722.pdf,-79.2476,1970-01-01T14:17:22.000Z,1970-01-01T09:17:22.000Z,mapa.pdf,6220,1,"5 Oeste-SO de Chimbote, Santa - Ancash",2020-06-06T10:48:20.000Z,,,2020-0406,406,4.6,2020-06-06T00:00:00.000Z,2020-06-06T00:00:00.000Z
71,,0,"III-IV Samanco, Chimbote, Casma",,2021-09-01T10:52:12.000Z,-9.5688,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200407_20200607_052721.pdf,-78.893,1970-01-01T05:27:21.000Z,1970-01-01T00:27:21.000Z,mapa.pdf,6221,1,"55 km al Sur-Oeste de Samanco, Santa - Ancash",2020-06-07T13:04:39.000Z,,,2020-0407,407,4.8,2020-06-07T00:00:00.000Z,2020-06-07T00:00:00.000Z
38,,0,III-IV Chimbote,,2021-09-01T11:05:57.000Z,-9.303,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200424_20200615_030411.pdf,-79.5145,1970-01-01T03:04:11.000Z,1970-01-01T22:04:11.000Z,mapa.pdf,6238,1,"106 km al Oeste SO de Chimbote, Santa - Ancash",2020-06-14T22:44:10.000Z,,,2020-0424,424,4.5,2020-06-15T00:00:00.000Z,2020-06-14T00:00:00.000Z
13,,0,III Recuay,,2021-09-01T10:52:12.000Z,-9.647,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200451_20200705_154024.pdf,-77.5313,1970-01-01T15:40:24.000Z,1970-01-01T10:40:24.000Z,mapa.pdf,6265,1,"11 km al Nor-Oeste de Recuay, Recuay - Ancash",2020-07-05T11:26:58.000Z,,,2020-0451,451,3.4,2020-07-05T00:00:00.000Z,2020-07-05T00:00:00.000Z
