profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
12,,0,"III  Huallanca, Corongo",,2021-09-01T11:05:57.000Z,-8.678,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210509_20210820_004430.pdf,-77.8573,1970-01-01T00:44:30.000Z,1970-01-01T19:44:30.000Z,,7251,1,"16 km al N de Huallanca, Huaylas - Ancash",2021-08-19T19:49:32.000Z,,,2021-0509,509,3.6,2021-08-20T00:00:00.000Z,2021-08-19T00:00:00.000Z
16,,0,III  Huallanca,,2021-09-01T10:52:12.000Z,-8.675,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210529_20210830_090613.pdf,-77.8435,1970-01-01T09:06:13.000Z,1970-01-01T04:06:13.000Z,,7271,1,"16 km al Norte de Huallanca, Huaylas - Ancash",2021-08-30T04:11:32.000Z,,,2021-0529,529,3.9,2021-08-30T00:00:00.000Z,2021-08-30T00:00:00.000Z
39,,0,III  Chimbote,,2022-01-15T10:57:42.000Z,-9.3206,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210535_20210903_033319.pdf,-78.569,1970-01-01T03:33:19.000Z,1970-01-01T22:33:19.000Z,,7277,1,"28 km al Sur de Chimbote, Santa - Ancash",2021-09-02T22:37:57.000Z,,,2021-0535,535,3.2,2021-09-03T00:00:00.000Z,2021-09-02T00:00:00.000Z
16,,0,III  Huallanca,,2022-01-15T10:57:42.000Z,-8.6773,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210544_20210905_054141.pdf,-77.8369,1970-01-01T05:41:41.000Z,1970-01-01T00:41:41.000Z,,7286,1,"16 km al N de Huallanca, Huaylas - Ancash",2021-09-05T00:46:38.000Z,,,2021-0544,544,3.6,2021-09-05T00:00:00.000Z,2021-09-05T00:00:00.000Z
50,,0,III  Chimbote,,2022-01-15T10:57:42.000Z,-9.1062,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210548_20210907_021220.pdf,-79.1025,1970-01-01T02:12:20.000Z,1970-01-01T21:12:20.000Z,,7290,1,"57 km al Oeste de Chimbote, Santa - Ancash",2021-09-06T21:16:29.000Z,,,2021-0548,548,3.9,2021-09-07T00:00:00.000Z,2021-09-06T00:00:00.000Z
48,,0,III  Chimbote,,2022-01-15T10:57:42.000Z,-8.8986,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210549_20210907_045106.pdf,-79.1617,1970-01-01T04:51:06.000Z,1970-01-01T23:51:06.000Z,,7291,1,"66 km al Oeste-NO de Chimbote, Santa - Ancash",2021-09-06T23:56:33.000Z,,,2021-0549,549,3.5,2021-09-07T00:00:00.000Z,2021-09-06T00:00:00.000Z
65,,0,III  Chimbote,,2022-01-15T10:57:42.000Z,-8.8455,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210551_20210907_154327.pdf,-79.1864,1970-01-01T15:43:27.000Z,1970-01-01T10:43:27.000Z,,7296,1,"71 km al Oeste NO de Chimbote, Santa - Ancash",2021-09-07T10:47:53.000Z,,,2021-0551,551,3.8,2021-09-07T00:00:00.000Z,2021-09-07T00:00:00.000Z
31,,0,,,2022-01-15T10:57:42.000Z,-9.9203,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210555_20210909_175818.pdf,-80.0111,1970-01-01T17:58:18.000Z,1970-01-01T12:58:18.000Z,,7300,1,"182 km al Oeste-SO de Samanco, Santa - Ancash",2021-09-09T13:04:32.000Z,,,2021-0555,555,4.4,2021-09-09T00:00:00.000Z,2021-09-09T00:00:00.000Z
33,,0,,,2022-01-15T10:57:42.000Z,-11.0461,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210559_20210911_065215.pdf,-79.2427,1970-01-01T06:52:15.000Z,1970-01-01T01:52:15.000Z,,7304,1,"161 km al Sur SO de Huarmey, Huarmey - Ancash",2021-09-11T01:56:21.000Z,,,2021-0559,559,4.3,2021-09-11T00:00:00.000Z,2021-09-11T00:00:00.000Z
23,,0,III  Huarmey,,2022-01-15T10:57:42.000Z,-9.9652,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210562_20210911_140821.pdf,-78.8258,1970-01-01T14:08:21.000Z,1970-01-01T09:08:21.000Z,,7307,1,"75 km al O de Huarmey, Huarmey - Ancash",2021-09-11T09:11:53.000Z,,,2021-0562,562,4.3,2021-09-11T00:00:00.000Z,2021-09-11T00:00:00.000Z
28,,0,III  Chimbote,,2022-01-15T10:57:42.000Z,-9.0665,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210577_20210916_185824.pdf,-79.3026,1970-01-01T18:58:24.000Z,1970-01-01T13:58:24.000Z,,7322,1,"79 km al Oeste de Chimbote, Santa - Ancash",2021-09-16T14:09:17.000Z,,,2021-0577,577,4.1,2021-09-16T00:00:00.000Z,2021-09-16T00:00:00.000Z
22,,0,III  Huallanca,,2022-01-15T10:57:42.000Z,-8.6889,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210587_20210919_200213.pdf,-77.838,1970-01-01T20:02:13.000Z,1970-01-01T15:02:13.000Z,,7332,1,"15 km al N de Huallanca, Huaylas - Ancash",2021-09-19T15:06:00.000Z,,,2021-0587,587,4.0,2021-09-19T00:00:00.000Z,2021-09-19T00:00:00.000Z
13,,0,III  Huallanca,,2022-01-15T10:57:42.000Z,-8.6833,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210595_20210924_094224.pdf,-77.821,1970-01-01T09:42:24.000Z,1970-01-01T04:42:24.000Z,,7341,1,"16 km al Norte-NE de Huallanca, Huaylas - Ancash",2021-09-24T04:49:09.000Z,,,2021-0595,595,3.8,2021-09-24T00:00:00.000Z,2021-09-24T00:00:00.000Z
38,,0,III  Chimbote,,2022-01-15T10:57:42.000Z,-9.3291,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210602_20210927_011445.pdf,-79.3778,1970-01-01T01:14:45.000Z,1970-01-01T20:14:45.000Z,,7348,1,"92 km al Oeste-SO de Chimbote, Santa - Ancash",2021-09-26T20:18:02.000Z,,,2021-0602,602,4.0,2021-09-27T00:00:00.000Z,2021-09-26T00:00:00.000Z
42,,0,III  Samanco,,2022-01-15T10:57:42.000Z,-9.5828,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210603_20210927_203236.pdf,-79.0223,1970-01-01T20:32:36.000Z,1970-01-01T15:32:36.000Z,,7349,1,"68 km al Oeste-SO de Samanco, Santa - Ancash",2021-09-27T15:42:46.000Z,,,2021-0603,603,4.3,2021-09-27T00:00:00.000Z,2021-09-27T00:00:00.000Z
56,,0,"IV Chimbote, Casma, Trujillo",,2022-01-15T10:57:42.000Z,-9.2198,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210670_20211013_090740.pdf,-79.1619,1970-01-01T09:07:40.000Z,1970-01-01T04:07:40.000Z,,7416,1,"66 km al Oeste-SO de Chimbote, Santa - Ancash",2021-10-13T05:14:45.000Z,,,2021-0670,670,4.8,2021-10-13T00:00:00.000Z,2021-10-13T00:00:00.000Z
17,,0,"III  Huallanca, Corongo",,2022-01-15T10:57:42.000Z,-8.6758,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210676_20211015_064808.pdf,-77.8129,1970-01-01T06:48:08.000Z,1970-01-01T01:48:08.000Z,,7424,1,"17 km al NE de Huallanca, Huaylas - Ancash",2021-10-15T01:54:05.000Z,,,2021-0676,676,4.0,2021-10-15T00:00:00.000Z,2021-10-15T00:00:00.000Z
78,,0,"III  Salaverry, Chimbote",,2022-01-15T10:57:42.000Z,-8.0183,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210694_20211029_060829.pdf,-78.9337,1970-01-01T06:08:29.000Z,1970-01-01T01:08:29.000Z,,7442,1,"38 km al O de Chimbote, Santa - Ancash",2021-10-29T01:11:07.000Z,,,2021-0694,694,3.9,2021-10-29T00:00:00.000Z,2021-10-29T00:00:00.000Z
44,,0,III  Chimbote,,2022-01-15T10:57:42.000Z,-9.1797,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210713_20211108_231755.pdf,-79.3218,1970-01-01T23:17:55.000Z,1970-01-01T18:17:55.000Z,,7461,1,"82 km al Oeste de Chimbote, Santa - Ancash",2021-11-08T18:21:39.000Z,,,2021-0713,713,3.7,2021-11-08T00:00:00.000Z,2021-11-08T00:00:00.000Z
50,,0,III  Casma,,2022-01-15T10:57:42.000Z,-9.7311,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210720_20211114_035037.pdf,-78.6113,1970-01-01T03:50:37.000Z,1970-01-01T22:50:37.000Z,,7468,1,"45 km al SO de Casma, Casma - Ancash",2021-11-13T22:53:44.000Z,,,2021-0720,720,4.1,2021-11-14T00:00:00.000Z,2021-11-13T00:00:00.000Z
23,,0,III  Huarmey,,2022-01-15T10:57:42.000Z,-10.4619,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210729_20211119_114741.pdf,-78.6281,1970-01-01T11:47:41.000Z,1970-01-01T06:47:41.000Z,,7477,1,"68 km al SO de Huarmey, Huarmey - Ancash",2021-11-19T06:52:18.000Z,,,2021-0729,729,4.1,2021-11-19T00:00:00.000Z,2021-11-19T00:00:00.000Z
83,,0,III  Chimbote,,2022-01-15T10:57:42.000Z,-8.9423,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210740_20211123_200517.pdf,-78.6509,1970-01-01T20:05:17.000Z,1970-01-01T15:05:17.000Z,,7488,1,"16 km al Norte-NO de Chimbote, Santa - Ancash",2021-11-23T15:08:36.000Z,,,2021-0740,740,4.0,2021-11-23T00:00:00.000Z,2021-11-23T00:00:00.000Z
53,,0,III  Chimbote,,2022-01-15T10:57:42.000Z,-8.9325,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210743_20211124_110317.pdf,-79.1874,1970-01-01T11:03:17.000Z,1970-01-01T06:03:17.000Z,,7491,1,"68 km al O de Chimbote, Santa - Ancash",2021-11-24T06:05:57.000Z,,,2021-0743,743,4.1,2021-11-24T00:00:00.000Z,2021-11-24T00:00:00.000Z
45,,0,III Chimbote,,2022-01-15T10:57:42.000Z,-8.9641,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210774_20211206_061955.pdf,-79.4237,1970-01-01T06:19:55.000Z,1970-01-01T01:19:55.000Z,,7523,1,"93 km al Oeste de Chimbote, Santa - Ancash",2021-12-06T07:58:00.000Z,,,2021-0774,774,4.1,2021-12-06T00:00:00.000Z,2021-12-06T00:00:00.000Z
37,,0,III  Chimbote,,2022-01-15T10:57:42.000Z,-9.2052,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210779_20211208_050300.pdf,-79.284,1970-01-01T05:03:00.000Z,1970-01-01T00:03:00.000Z,,7527,1,"79 km al O de Chimbote, Santa - Ancash",2021-12-08T00:05:32.000Z,,,2021-0779,779,3.8,2021-12-08T00:00:00.000Z,2021-12-08T00:00:00.000Z
15,,0,"III  Huallanca, Corongo",,2022-01-15T10:57:42.000Z,-8.6569,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210794_20211213_010144.pdf,-77.8527,1970-01-01T01:01:44.000Z,1970-01-01T20:01:44.000Z,,7542,1,"18 km al  Norte de Huallanca, Huaylas - Ancash",2021-12-12T20:07:58.000Z,,,2021-0794,794,3.7,2021-12-13T00:00:00.000Z,2021-12-12T00:00:00.000Z
42,,0,IV Chimbote,,2022-01-15T10:57:42.000Z,-9.2366,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210821_20211224_221047.pdf,-79.3581,1970-01-01T22:10:47.000Z,1970-01-01T17:10:47.000Z,,7569,1,"87 km al O-SO de Chimbote, Santa - Ancash",2021-12-24T18:15:05.000Z,,,2021-0821,821,4.9,2021-12-24T00:00:00.000Z,2021-12-24T00:00:00.000Z
